candidate_id,experience_years,experience_level,domain,skills_list,skills,education,desired_salary_min,desired_salary_max,preferred_locations,open_to_remote,willing_to_relocate
CAND_000068,7,Senior,ML,"['quality control and reliability', 'nlp', 'google search operators', 'deep learning', 'project financials', ""passion for hanger's purpose"", 'strong research and implementation skills', 'segmentation', 'developability assessment', 'tensorflow', 'influencing skills', 'machine learning', 'datarelated assets', 'structured solutions', 'pytorch', 'computer vision']","quality control and reliability, nlp, google search operators, deep learning, project financials, passion for hanger's purpose, strong research and implementation skills, segmentation, developability assessment, tensorflow, influencing skills, machine learning, datarelated assets, structured solutions, pytorch, computer vision",Master's in Computer Science,159921,184994,"Chicago, IL",False,True
CAND_000069,6,Senior,Backend,"['multienvironment', 'microservices', 'production readiness', 'sna', 'a statement on teaching', 'apis', 'infant immune development', 'ability to design and deliver solutions independently and work collaboratively as part of a team', 'java', 'scala', 'ability to work in a dynamic environment']","multienvironment, microservices, production readiness, sna, a statement on teaching, apis, infant immune development, ability to design and deliver solutions independently and work collaboratively as part of a team, java, scala, ability to work in a dynamic environment",Master's in Applied Mathematics,147464,170707,"Austin, TX",False,True
CAND_000070,11,Leadership,BI,"['business intelligence', 'programming (functional)', 'data security and networking', 'experience in working with highthroughput data sets in a competitive environment', 'ocean/sensor physics', 'clinical trial data interpretation', 'big 4', 'tableau', 'power bi', 'internal knowledge base', 'warehouses', 'lowincome housing', 'excel', 'integration patterns', 'ai/ml model development', 'data visualization']","business intelligence, programming (functional), data security and networking, experience in working with highthroughput data sets in a competitive environment, ocean/sensor physics, clinical trial data interpretation, big 4, tableau, power bi, internal knowledge base, warehouses, lowincome housing, excel, integration patterns, ai/ml model development, data visualization",Master's in Computer Science,181857,218517,"San Francisco, CA, Seattle, WA",False,False
CAND_000071,2,Entry Level,ML,"['citrix', 'nlp', 'bayesian', 'generating creative solutions', 'deep learning', 'advanced principles', 'tensorflow', 'machine learning', 'azure data and analytics services', 'pytorch', 'computer vision']","citrix, nlp, bayesian, generating creative solutions, deep learning, advanced principles, tensorflow, machine learning, azure data and analytics services, pytorch, computer vision",Bachelor's in Data Science,70285,104463,"Austin, TX",False,True
CAND_000072,2,Entry Level,ML,"['nlp', 'inferentia', 'deep learning', 'relocation willingness', 'computer vision']","nlp, inferentia, deep learning, relocation willingness, computer vision",Bachelor's in Computer Science,78683,111628,"San Francisco, CA",False,False
CAND_000073,10,Senior,ML,"['nlp', 'deep learning', 'data privacy and protection', 'data infrastructure optimization', '3+ years of experience in compliance legal regulatory or operations', 'tensorflow', 'aircraft stealth signature reduction', 'machine learning', 'project advisory', 'geographical concepts', 'condition assessment', 'pytorch', 'computer vision', 'life & disability coverage', 'sap datasphere']","nlp, deep learning, data privacy and protection, data infrastructure optimization, 3+ years of experience in compliance legal regulatory or operations, tensorflow, aircraft stealth signature reduction, machine learning, project advisory, geographical concepts, condition assessment, pytorch, computer vision, life & disability coverage, sap datasphere",Master's in Computer Science,179229,209968,"Austin, TX, Chicago, IL, Boston, MA",False,False
CAND_000074,2,Entry Level,BI,"['relocation package', 'tableau', 'power bi', 'brand strategy', 'data visualization']","relocation package, tableau, power bi, brand strategy, data visualization",Bachelor's in Computer Science,77766,117298,"San Francisco, CA",False,False
CAND_000075,6,Senior,Data,"['data analysis', 'data warehouse implementation', 'pandas', 'agronomy', 'web analytics tools', 'sql', 'c.h. robinson business experience or 3pl industry experience', 'numpy', 'strategizing', 'qlik sense', 'purchase', 'python', 'statistics', 'original manuscript writing']","data analysis, data warehouse implementation, pandas, agronomy, web analytics tools, sql, c.h. robinson business experience or 3pl industry experience, numpy, strategizing, qlik sense, purchase, python, statistics, original manuscript writing",Master's in Applied Mathematics,131594,163970,"New York, NY, Austin, TX, Chicago, IL",False,True
CAND_000076,7,Senior,DE,"['gcp', 'continuous integration & delivery', 'personal protective equipment', 'aws', ""master's or doctoral degree in industrial engineering operations research management science or decision science"", 'etl', 'message brokers', 'hadoop', 'production rollout', 'relationship identification', 'data engineering', 'information synthesis', 'consumer choice modelling', 'airflow', 'bulk rna sequencing', 'spark']","gcp, continuous integration & delivery, personal protective equipment, aws, master's or doctoral degree in industrial engineering operations research management science or decision science, etl, message brokers, hadoop, production rollout, relationship identification, data engineering, information synthesis, consumer choice modelling, airflow, bulk rna sequencing, spark",Master's in Computer Science,138037,174964,"Chicago, IL, San Francisco, CA",False,True
CAND_000077,14,Leadership,BI,"['property casualty insurance', 'business intelligence', 'five (5) years’ experience', 'streaming media industry', 'radiotherapy', 'database integrations', 'predictive and machine learning models', 'tableau', 'data pipeline infrastructure', 'power bi', 'data scripting languages', '* 8+ years of experience', 'realtime data communication', 'excel', 'data visualization', 'medical dental vision paid time off retirement parental leave']","property casualty insurance, business intelligence, five (5) years’ experience, streaming media industry, radiotherapy, database integrations, predictive and machine learning models, tableau, data pipeline infrastructure, power bi, data scripting languages, * 8+ years of experience, realtime data communication, excel, data visualization, medical dental vision paid time off retirement parental leave",Master's in Computer Science,215674,240695,"Seattle, WA",False,False
CAND_000078,14,Leadership,Backend,"['understand programming/modeling', 'banking financial domain', 'microservices', 'clinical trials experience', 'ms dynamics', 'ethical practices', 'general research', 'apis', 'quantitative business analysis (qba)', 'marketing', 'java', 'scala', 'multiphysics flows']","understand programming/modeling, banking financial domain, microservices, clinical trials experience, ms dynamics, ethical practices, general research, apis, quantitative business analysis (qba), marketing, java, scala, multiphysics flows",PhD in Machine Learning,204051,232791,"Chicago, IL, Remote",True,False
CAND_000079,1,Entry Level,ML,"['yts', 'nlp', 'deep learning', 'revenue cycle reporting', 'llm fine tuning', 'pytorch', 'computer vision']","yts, nlp, deep learning, revenue cycle reporting, llm fine tuning, pytorch, computer vision",Bachelor's in Computer Science,66864,98490,"Austin, TX",False,False
CAND_000080,2,Entry Level,DE,"['gcp', 'aws', 'etl', 'microsoft powerbi', 'data engineering', '2+ years of experience in similar function (inclusive of academic and industrial experience)', 'health and safety', 'german french or japanese proficiency', 'spark']","gcp, aws, etl, microsoft powerbi, data engineering, 2+ years of experience in similar function (inclusive of academic and industrial experience), health and safety, german french or japanese proficiency, spark",Bachelor's in Data Science,78260,104723,"Chicago, IL",False,False
CAND_000081,9,Senior,Data,"['data analysis', 'code/script development', 'pandas', 'accounting advisory', 'stochastic modeling', 'cross team design', 'indepth understanding of sem seo and ppc', 'unsupervised techniques', 'sql', 'personal', 'numpy', 'human capital consulting', 'live animal imaging', 'qt', 'python', 'statistics']","data analysis, code/script development, pandas, accounting advisory, stochastic modeling, cross team design, indepth understanding of sem seo and ppc, unsupervised techniques, sql, personal, numpy, human capital consulting, live animal imaging, qt, python, statistics",Master's in Applied Mathematics,132093,171060,"Austin, TX",False,False
CAND_000082,8,Senior,BI,"['business intelligence', 'performance attribution concepts', 'composite testing', 'tech roadmaps', 'cloud technologies (aws azure gcp)', 'client focus', 'selfdirectedness', 'tableau', 'power bi', 'lesson planning', 'excel', 'data visualization', 'crossdomain/multitask model training']","business intelligence, performance attribution concepts, composite testing, tech roadmaps, cloud technologies (aws azure gcp), client focus, selfdirectedness, tableau, power bi, lesson planning, excel, data visualization, crossdomain/multitask model training",Master's in Computer Science,146783,171071,"Austin, TX, San Francisco, CA, Remote",True,True
CAND_000083,3,Mid Level,BI,"['business intelligence', 'service apis', 'llm training', 'tableau', 'power bi', 'easily consumable outputs generation', 'excel', '4+ years experience in ic/federal law enforcement']","business intelligence, service apis, llm training, tableau, power bi, easily consumable outputs generation, excel, 4+ years experience in ic/federal law enforcement",Master's in Computer Science,94993,127691,"Austin, TX",False,True
